,Unnamed: 0,name,artist_id,genres,followers,popularity,spotify_url
6044,7506,80purppp,4F9apzBcSE0OSfHYbxo4RF,bedroom r&b,202082,63,https://open.spotify.com/artist/4F9apzBcSE0OSfHYbxo4RF
6045,7507,Bankrol Hayden,0Yr4BBpK2dkCp2UsrJ9LZN,melodic rap,550172,56,https://open.spotify.com/artist/0Yr4BBpK2dkCp2UsrJ9LZN
6046,7514,Bernard Haitink,13F9LNBUeRx3FYLr96Bge1,"classical performance, orchestral performance",16056,47,https://open.spotify.com/artist/13F9LNBUeRx3FYLr96Bge1
6047,7517,Mariss Jansons,0IuqAyi5CMgpuyhckrcqNs,"classical performance, orchestral performance",17845,45,https://open.spotify.com/artist/0IuqAyi5CMgpuyhckrcqNs
6048,7522,Sergiu Celibidache,6Aqj71kXAhQv3GncDt9gfx,"classical performance, orchestral performance",17088,30,https://open.spotify.com/artist/6Aqj71kXAhQv3GncDt9gfx
6049,7524,Sabine Meyer,6kuAjH8jM4yaKQhZekTUgL,"classical clarinet, classical performance",10892,42,https://open.spotify.com/artist/6kuAjH8jM4yaKQhZekTUgL
6050,7528,Dead Horses,4dcU7cmzO3GECQGSKwl92z,"milwaukee indie, new americana",22074,34,https://open.spotify.com/artist/4dcU7cmzO3GECQGSKwl92z
6051,7529,Watchhouse,675tsBPpaZtqyiBwEf3ZEP,"new americana, north carolina roots, progressive bluegrass, stomp and holler",333624,64,https://open.spotify.com/artist/675tsBPpaZtqyiBwEf3ZEP
6052,7531,The Brother Brothers,7bsyET4aRFBJ9dOtGeHCX5,"indie folk, new americana",25148,39,https://open.spotify.com/artist/7bsyET4aRFBJ9dOtGeHCX5
6053,7532,The Dead Tongues,5nM5pj6cEIkzCkwBJZibHK,"new americana, north carolina roots, stomp and holler",43883,39,https://open.spotify.com/artist/5nM5pj6cEIkzCkwBJZibHK
6054,7533,The Stray Birds,6cPMzk1hDgzdIe8vkAhcNM,"lancaster pa indie, new americana, progressive bluegrass",23708,30,https://open.spotify.com/artist/6cPMzk1hDgzdIe8vkAhcNM
6055,7534,The Ballroom Thieves,7kZBQcHbD4IKKEJIMnrRWC,"boston folk, folk-pop, new england americana",80325,48,https://open.spotify.com/artist/7kZBQcHbD4IKKEJIMnrRWC
6056,7537,Birdtalker,2sNHl4oXsU0DVTy9u1otGt,"folk-pop, stomp and holler",99029,45,https://open.spotify.com/artist/2sNHl4oXsU0DVTy9u1otGt
6057,7538,Darlingside,3DkhgIw7lIyxekurpXNTrm,"boston folk, folk-pop, indie folk, new england americana",57161,43,https://open.spotify.com/artist/3DkhgIw7lIyxekurpXNTrm
6058,7540,River Whyless,7gRGh8w4G9zaFJSaIYp8HH,"asheville indie, folk-pop, indie folk, new americana, north carolina roots, stomp and flutter, stomp and holler",61680,53,https://open.spotify.com/artist/7gRGh8w4G9zaFJSaIYp8HH
6059,7543,Beta Radio,0syIRg9MPSpJIC0QCPUaHB,"indie folk, modern indie folk, new americana, stomp and flutter, stomp and holler",74505,49,https://open.spotify.com/artist/0syIRg9MPSpJIC0QCPUaHB
6060,7546,The Ghost of Paul Revere,30fXKjFrJ6I9tfwia1ZZMG,"maine indie, new england americana",65327,45,https://open.spotify.com/artist/30fXKjFrJ6I9tfwia1ZZMG
6061,7548,TrvplawdBeats,3VpM4IIf6y9JQ2MDg68rNv,,2152,23,https://open.spotify.com/artist/3VpM4IIf6y9JQ2MDg68rNv
6062,7549,B Goodie,1ElKPqF9pH9WwwymWqiJxz,jersey club,2768,31,https://open.spotify.com/artist/1ElKPqF9pH9WwwymWqiJxz
6063,7550,SteezTheProducer,6zyJypV5M6PEhYS6SJWFq6,jersey club,2717,29,https://open.spotify.com/artist/6zyJypV5M6PEhYS6SJWFq6
6064,7551,KilSoSouth,7zjVVZjY5P6hvIg0gOYc8N,jersey club,8366,38,https://open.spotify.com/artist/7zjVVZjY5P6hvIg0gOYc8N
6065,7552,Lilsnatched_,0mVu2361PJP94xRmFQHAPa,jersey club,3075,31,https://open.spotify.com/artist/0mVu2361PJP94xRmFQHAPa
6066,7553,Legendary tah,6Xf52QclRfTMVtElrqjlyN,,1031,23,https://open.spotify.com/artist/6Xf52QclRfTMVtElrqjlyN
6067,7554,JIDDY,2pVWwaFwgfOc1pwlDoj1uA,jersey club,3713,35,https://open.spotify.com/artist/2pVWwaFwgfOc1pwlDoj1uA
6068,7555,LilC4,7pWlsOONCcf8KRBQkmBC3W,philly drill,8311,32,https://open.spotify.com/artist/7pWlsOONCcf8KRBQkmBC3W
6069,7556,Retroj,1Q7sV3ike1OCmPxaq1tsdO,jersey club,5276,29,https://open.spotify.com/artist/1Q7sV3ike1OCmPxaq1tsdO
6070,7557,Mvntana,2R1eaUL6px3ayM1FT776ki,jersey club,17547,37,https://open.spotify.com/artist/2R1eaUL6px3ayM1FT776ki
6071,7558,Loog,5EMKpvztIr3J7icWA5or1I,,3651,37,https://open.spotify.com/artist/5EMKpvztIr3J7icWA5or1I
6072,7559,DJ 809,5v1Hvm0FdJWq8gRvuA2uke,jersey club,2146,24,https://open.spotify.com/artist/5v1Hvm0FdJWq8gRvuA2uke
6073,7560,Vybez Music Group,2zEODMVYbwqkhNgYSmfkuI,jersey club,645,27,https://open.spotify.com/artist/2zEODMVYbwqkhNgYSmfkuI
6074,7561,Stack!e,4Ux81TydBFenxKiXOsrnWS,,3167,39,https://open.spotify.com/artist/4Ux81TydBFenxKiXOsrnWS
6075,7562,TameCheetah Beats,5ynDC1JKL2EX5kmffFwjjw,,3862,32,https://open.spotify.com/artist/5ynDC1JKL2EX5kmffFwjjw
6076,7563,KnightTheProducer!,4cWqNOME2bFfraDxcUEY6p,,1567,26,https://open.spotify.com/artist/4cWqNOME2bFfraDxcUEY6p
6077,7564,Donn3ydon,1PIz4WJcWggjCTDMPmaozv,bmore,2500,22,https://open.spotify.com/artist/1PIz4WJcWggjCTDMPmaozv
6078,7565,gangwalkk,5CfPXXv7fxuj8CeegMa5hK,,1132,29,https://open.spotify.com/artist/5CfPXXv7fxuj8CeegMa5hK
6079,7566,DJ Tray,6Yakyed4COpN5BydwyHOPg,jersey club,4637,26,https://open.spotify.com/artist/6Yakyed4COpN5BydwyHOPg
6080,7567,Corey Floca,6BF0Rlh8mOqxsdshZOYlXF,jersey club,1375,20,https://open.spotify.com/artist/6BF0Rlh8mOqxsdshZOYlXF
6081,7568,µ-Ziq,7AiamoV760pPGGM5PbOC6X,"abstract, braindance, breakcore, deep idm, drill and bass, intelligent dance music, uk experimental electronic",87732,37,https://open.spotify.com/artist/7AiamoV760pPGGM5PbOC6X
6082,7569,AFX,6ULjGlnhcCwHIJigN47K5U,"braindance, drill and bass, intelligent dance music",90964,29,https://open.spotify.com/artist/6ULjGlnhcCwHIJigN47K5U
6083,7570,Autechre,6WH1V41LwGDGmlPUhSZLHO,"abstract, ambient techno, drill and bass, electronica, glitch, intelligent dance music, uk experimental electronic",233618,43,https://open.spotify.com/artist/6WH1V41LwGDGmlPUhSZLHO
6084,7572,Luke Vibert,0HfxCluo7N2dhr4oRM0wBv,"acid house, drill and bass, intelligent dance music, trip hop",62575,31,https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv
6085,7573,Venetian Snares,7eKIP3IoPoUAZgZuvMM6hf,"braindance, breakcore, drill and bass, hardcore techno, intelligent dance music",122743,36,https://open.spotify.com/artist/7eKIP3IoPoUAZgZuvMM6hf
6086,7576,Polygon Window,1A6LF8jYHkaRro5x8JRT2w,"ambient techno, braindance, drill and bass, intelligent dance music",27499,26,https://open.spotify.com/artist/1A6LF8jYHkaRro5x8JRT2w
6087,7577,Boards of Canada,2VAvhf61GgLYmC6C8anyX1,"electronica, indietronica, intelligent dance music, scottish electronic, trip hop",657467,57,https://open.spotify.com/artist/2VAvhf61GgLYmC6C8anyX1
6088,7578,Amon Tobin,3mvkWMe6swnknwscwvGCHO,"electronica, intelligent dance music, jazztronica, trip hop",256758,43,https://open.spotify.com/artist/3mvkWMe6swnknwscwvGCHO
6089,7579,LFO,2M0T4a1pkOC5nifN9W6e9e,"abstract, acid house, bleep techno, intelligent dance music, techno",49986,30,https://open.spotify.com/artist/2M0T4a1pkOC5nifN9W6e9e
6090,7580,Shobaleader One,6P96rauZLFigC7v5MI2IEo,,16014,15,https://open.spotify.com/artist/6P96rauZLFigC7v5MI2IEo
6091,7582,Bogdan Raczynski,2bYCvT1nqpbbspU5DZG5nA,"braindance, breakcore, deep idm, drill and bass, glitchbreak, intelligent dance music",35457,34,https://open.spotify.com/artist/2bYCvT1nqpbbspU5DZG5nA
6092,7583,Two Lone Swordsmen,33Ztukerf3He8FeKk5acn8,intelligent dance music,33788,32,https://open.spotify.com/artist/33Ztukerf3He8FeKk5acn8
6093,7584,Mouse On Mars,4ZgIWfyg9BkcqnJJ2xVR3f,"dusseldorf electronic, dusseldorf indie, german electronica, intelligent dance music",44938,28,https://open.spotify.com/artist/4ZgIWfyg9BkcqnJJ2xVR3f
6094,7585,The Black Dog,7qdsk0UXx2jCX7jbp6rxeq,"abstract, ambient techno, intelligent dance music",48085,41,https://open.spotify.com/artist/7qdsk0UXx2jCX7jbp6rxeq
6095,7587,Oneohtrix Point Never,2wPDbhaGXCqROrVmwDdCrK,"ambient, art pop, drone, escape room, experimental pop, fluxwork, hauntology, hypnagogic pop, intelligent dance music, wonky",248497,46,https://open.spotify.com/artist/2wPDbhaGXCqROrVmwDdCrK
6096,7588,Joan Manuel Serrat,1t7t8q4zoYHp22JLIx3FM7,"cantautor, nova canco, nueva cancion, trova",1440938,61,https://open.spotify.com/artist/1t7t8q4zoYHp22JLIx3FM7
6097,7589,Luis Eduardo Aute,67h1eGw2OFs89l8EnaOdoS,"cantautor, nueva cancion, trova",376782,51,https://open.spotify.com/artist/67h1eGw2OFs89l8EnaOdoS
6098,7590,Ismael Serrano,4eyF2eDCunzeFykH90Ej34,"cantautor, nueva cancion, trova",341288,54,https://open.spotify.com/artist/4eyF2eDCunzeFykH90Ej34
6099,7591,Pablo Milanés,4vOfKh5wz7lTcdqB3EwsC5,"bolero cubano, cantautor, nueva cancion, trova",594807,55,https://open.spotify.com/artist/4vOfKh5wz7lTcdqB3EwsC5
6100,7592,Víctor Manuel,6cFqY5mkBqKqaIYunDg1k8,"cantautor, nueva cancion, spanish pop, trova",337880,52,https://open.spotify.com/artist/6cFqY5mkBqKqaIYunDg1k8
6101,7593,Ana Belén,4NOZW7dBOmBMMAG9EGQd4t,"cancion melodica, cantautor, nueva cancion, spanish pop, trova",470945,54,https://open.spotify.com/artist/4NOZW7dBOmBMMAG9EGQd4t
6102,7594,Fito y Fitipaldis,1tZ99AnqyjgrmPwLfGU5eo,"latin rock, spanish pop, spanish rock",2102223,66,https://open.spotify.com/artist/1tZ99AnqyjgrmPwLfGU5eo
6103,7595,El Último De La Fila,2jMYTBTCSNYaCYy54mLc6I,"cantautor, spanish new wave, spanish pop",531341,57,https://open.spotify.com/artist/2jMYTBTCSNYaCYy54mLc6I
6104,7596,Los Secretos,2KEDbpUlz9nwtGywHT4gyf,"cantautor, latin arena pop, spanish new wave, spanish pop, spanish pop rock",466730,54,https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf
6105,7597,Silvio Rodríguez,4rUyBlggM5tZUH5QZn9ZuO,"cantautor, latin alternative, nueva cancion, trova",1430473,64,https://open.spotify.com/artist/4rUyBlggM5tZUH5QZn9ZuO
6106,7598,Miguel Ríos,1dpnxi6xgoB2kaRYnnoatZ,"cantautor, rock andaluz, spanish new wave, spanish pop, trova",284001,55,https://open.spotify.com/artist/1dpnxi6xgoB2kaRYnnoatZ
6107,7599,Pedro Guerra,2GrNjfw23jqL1NTopPlc6c,"cantautor, musica canaria, nueva cancion, trova",205341,53,https://open.spotify.com/artist/2GrNjfw23jqL1NTopPlc6c
6108,7601,Loquillo,5Fv0DQ1ZBuc2DlidtOUCZr,"cantautor, rockabilly en espanol, spanish new wave, spanish pop, spanish rockabilly",336651,53,https://open.spotify.com/artist/5Fv0DQ1ZBuc2DlidtOUCZr
6109,7602,Antonio Flores,6GwZIG7UlxQR6n9kO8QlV6,"cantautor, rumba, spanish new wave, spanish pop",232674,50,https://open.spotify.com/artist/6GwZIG7UlxQR6n9kO8QlV6
6110,7603,Manolo Garcia,4eBTqTx5ssOK5YwmijmfU4,"cantautor, pop flamenco, spanish pop",638313,58,https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4
6111,7605,Café Quijano,2ECP3nWC88LaFz4oQzTo3Z,"cantautor, spanish pop",436277,56,https://open.spotify.com/artist/2ECP3nWC88LaFz4oQzTo3Z
6112,7607,Loquillo Y Los Trogloditas,4EM1gc21UrYHQ3eal963Xl,"spanish new wave, spanish pop",258720,48,https://open.spotify.com/artist/4EM1gc21UrYHQ3eal963Xl
6113,7608,Farid Farjad,4OpgGR0sYIwrfYZgklLWnk,turkish instrumental,99532,43,https://open.spotify.com/artist/4OpgGR0sYIwrfYZgklLWnk
6114,7609,Mark Eliyahu,7k6KVFItaU7pcBvL6poIi9,turkish instrumental,194869,56,https://open.spotify.com/artist/7k6KVFItaU7pcBvL6poIi9
6115,7610,Fazıl Say,15NSFL63oPhmpXLcZHny2N,"classical piano, turkish classical performance, turkish jazz",159601,49,https://open.spotify.com/artist/15NSFL63oPhmpXLcZHny2N
6116,7613,Birsen Tezer,3i5LEBNq1A00tgvcmB97vV,"turkish jazz, turkish modern jazz, turkish rock",214281,49,https://open.spotify.com/artist/3i5LEBNq1A00tgvcmB97vV
6117,7614,Ezginin Günlügü,6WDnC2nx6hEPdtcU2LLGtE,"azeri traditional, classic azeri pop, turkish alternative, turkish alternative rock, turkish folk, turkish jazz",339197,49,https://open.spotify.com/artist/6WDnC2nx6hEPdtcU2LLGtE
6118,7615,Büşra Kayıkçı,0iOvtl1pydfRgGpJWOOP8E,multidisciplinary,30467,34,https://open.spotify.com/artist/0iOvtl1pydfRgGpJWOOP8E
6119,7617,Hüsnü Arkan,0Z0wQc5Y1kqVxgMgSXifZe,"turkish folk, turkish jazz, turkish rock",176754,44,https://open.spotify.com/artist/0Z0wQc5Y1kqVxgMgSXifZe
6120,7618,Mehmet Güreli,6dsovaQel9LvTdY8wpWCoO,"turkish jazz, turkish rock",149649,45,https://open.spotify.com/artist/6dsovaQel9LvTdY8wpWCoO
6121,7619,Jehan Barbur,6PNzOVat5l7NQQC4lqY2Fo,"turkish jazz, turkish rock, turkish singer-songwriter",292586,42,https://open.spotify.com/artist/6PNzOVat5l7NQQC4lqY2Fo
6122,7622,Eleni Karaindrou,2ojmPypSGMyKaRvknyxKKP,"greek contemporary classical, soundtrack",66651,49,https://open.spotify.com/artist/2ojmPypSGMyKaRvknyxKKP
6123,7623,No Land,1XT0YtQ7sCUqoqOprg48Xr,"azeri alternative, turkish alternative, turkish rock",162686,35,https://open.spotify.com/artist/1XT0YtQ7sCUqoqOprg48Xr
6124,7625,Stefan Andre,5jnEEoRTa4pG2H5fUlzdmn,,5710,35,https://open.spotify.com/artist/5jnEEoRTa4pG2H5fUlzdmn
6125,7626,Incesaz,78WaEUeSjw3KIq1YVb4ROk,"turkish folk, turkish jazz, turkish rock",129402,43,https://open.spotify.com/artist/78WaEUeSjw3KIq1YVb4ROk
6126,7634,Meat Katie,7zSXpdg9kFK5XMakPPVQ4a,"breakbeat, nu skool breaks",7513,15,https://open.spotify.com/artist/7zSXpdg9kFK5XMakPPVQ4a
6127,7635,Atomic Hooligan,445bfjZbvjF3TuxNu8g1AZ,"breakbeat, nu skool breaks",4738,9,https://open.spotify.com/artist/445bfjZbvjF3TuxNu8g1AZ
6128,7636,Rennie Pilgrem,1VBK6k7rguirRwA4IlSxhN,"breakbeat, nu skool breaks",5476,19,https://open.spotify.com/artist/1VBK6k7rguirRwA4IlSxhN
6129,7637,Freq Nasty,5gv9zZbaJKdjKWNVwcDP2N,"breakbeat, nu skool breaks, nz electronic",6968,27,https://open.spotify.com/artist/5gv9zZbaJKdjKWNVwcDP2N
6130,7638,Lee Coombs,2nd7OJPpqzx1K6GCNMVwUW,"breakbeat, nu skool breaks",4441,11,https://open.spotify.com/artist/2nd7OJPpqzx1K6GCNMVwUW
6131,7640,Aquasky,2aHkJhldtmgCChtx0oImJh,"breakbeat, nu skool breaks",11162,28,https://open.spotify.com/artist/2aHkJhldtmgCChtx0oImJh
6132,7641,Elite Force,6ihTqrjBvMSgztCI4BTQCY,breakbeat,8526,26,https://open.spotify.com/artist/6ihTqrjBvMSgztCI4BTQCY
6133,7642,Deekline,1V9Bmg9gpcQDBfNZBQCWw7,"breakbeat, ragga jungle",37314,47,https://open.spotify.com/artist/1V9Bmg9gpcQDBfNZBQCWw7
6134,7643,General Midi,2VWRLlqrUcjP1BEyTq1W9c,"breakbeat, nu skool breaks",6554,21,https://open.spotify.com/artist/2VWRLlqrUcjP1BEyTq1W9c
6135,7644,Dub Pistols,4LYX3rRdXV2l99wR5YPFoK,"big beat, breakbeat",68286,39,https://open.spotify.com/artist/4LYX3rRdXV2l99wR5YPFoK
6136,7645,A.Skillz,46wLHy2VcNbNI83HfaUEkS,breakbeat,16287,27,https://open.spotify.com/artist/46wLHy2VcNbNI83HfaUEkS
6137,7646,Evil Nine,4I61op5v2v1kabf5V44j0n,breakbeat,27889,37,https://open.spotify.com/artist/4I61op5v2v1kabf5V44j0n
6138,7647,The Rogue Element,7jllAB8qfPFVGEgBes7uBZ,breakbeat,4000,13,https://open.spotify.com/artist/7jllAB8qfPFVGEgBes7uBZ
6139,7650,Original Broadway Cast of Hamilton,3UUJfRbrA2nTbcg4i0MOwu,"broadway, show tunes",455648,73,https://open.spotify.com/artist/3UUJfRbrA2nTbcg4i0MOwu
6140,7659,Ben Platt,6qGkLCMQkNGOJ079iEcC5k,show tunes,504769,62,https://open.spotify.com/artist/6qGkLCMQkNGOJ079iEcC5k
6141,7664,George Salazar,4VluulYWhcwWaD1pV7CtKB,"broadway, show tunes",43797,47,https://open.spotify.com/artist/4VluulYWhcwWaD1pV7CtKB
6142,7672,PHARAØH,5SHDLpahWqSLc0qhuGpS3f,gym hardstyle,16847,54,https://open.spotify.com/artist/5SHDLpahWqSLc0qhuGpS3f
6143,7688,Natalia Jiménez,0j8QSBQZ9MNSGjHr1Vll1R,"latin arena pop, latin pop, spanish pop rock",1009584,62,https://open.spotify.com/artist/0j8QSBQZ9MNSGjHr1Vll1R
6144,7695,Aleks Syntek,0r8toju2ecKaVtItkzAnNi,"latin arena pop, latin pop, mexican pop",1560836,64,https://open.spotify.com/artist/0r8toju2ecKaVtItkzAnNi
6145,7697,Kalimba,4RjamFQJNT8nVbTKXJDJgv,"latin arena pop, latin pop, mexican pop",2158175,60,https://open.spotify.com/artist/4RjamFQJNT8nVbTKXJDJgv
6146,7700,Camila,2gRP1Ezbtj3qrERnd0XasU,"latin arena pop, latin pop, reggaeton",4624832,74,https://open.spotify.com/artist/2gRP1Ezbtj3qrERnd0XasU
6147,7701,Sin Bandera,7xeM7V59cA1X8GKyKKQV87,"latin arena pop, latin pop, mexican pop",6169502,73,https://open.spotify.com/artist/7xeM7V59cA1X8GKyKKQV87
6148,7702,Kudai,0Wnd6L0qEnk8jiCIHrWXaC,latin pop,962172,58,https://open.spotify.com/artist/0Wnd6L0qEnk8jiCIHrWXaC
6149,7704,OV7,5zaT4Qu9otu6z4oyWjRqM2,"latin arena pop, latin pop, mexican pop",1649023,58,https://open.spotify.com/artist/5zaT4Qu9otu6z4oyWjRqM2
6150,7705,Sandoval,4FG27h3EzTkxI1YDnHhuRW,"latin arena pop, latin pop, mexican pop",790577,51,https://open.spotify.com/artist/4FG27h3EzTkxI1YDnHhuRW
6151,7706,Río Roma,2O3v9rCTzLhPFaGaAVgZLt,"latin arena pop, latin pop, latin viral pop, mexican pop",3049843,67,https://open.spotify.com/artist/2O3v9rCTzLhPFaGaAVgZLt
6152,7707,Paulina Rubio,1d6dwipPrsFSJVmFTTdFSS,"latin arena pop, latin pop, mexican pop",2898628,68,https://open.spotify.com/artist/1d6dwipPrsFSJVmFTTdFSS
6153,7708,D'Carrera,0el16x4otTj5pKgu9PQsoH,,87,28,https://open.spotify.com/artist/0el16x4otTj5pKgu9PQsoH
6154,7709,Da Syndrome,7tKjXML7zk2sIVpB21SE63,,62,29,https://open.spotify.com/artist/7tKjXML7zk2sIVpB21SE63
6155,7710,Barry Fest,3kH0MXsr8tprp65VGOuMTY,"carnaval, nederlandse hardstyle",7181,45,https://open.spotify.com/artist/3kH0MXsr8tprp65VGOuMTY
6156,7713,Ultra Hardcore.,10zD2qYXPJUAgrW7p0RfAA,,374,13,https://open.spotify.com/artist/10zD2qYXPJUAgrW7p0RfAA
6157,7714,Darrien Kelly,3obeIReYEStSLs5HuZgf41,gabber,1650,24,https://open.spotify.com/artist/3obeIReYEStSLs5HuZgf41
6158,7716,Brothers In Crime,6xTepkPQ2E2xDmevBQSGW8,"gabber, happy hardcore",895,17,https://open.spotify.com/artist/6xTepkPQ2E2xDmevBQSGW8
6159,7717,El Bruto,3VnUJcozIFX36lN9iqIFEH,"gabber, happy hardcore",826,22,https://open.spotify.com/artist/3VnUJcozIFX36lN9iqIFEH
6160,7718,Parla & Pardoux,3qt7yUEE6loq4FEGM7aw3M,nederlandse hardstyle,2937,38,https://open.spotify.com/artist/3qt7yUEE6loq4FEGM7aw3M
6161,7719,DJ Trevor,0wpJ30Y9nWErdToCThUTuH,happy hardcore,141,14,https://open.spotify.com/artist/0wpJ30Y9nWErdToCThUTuH
6162,7720,DJ Weirdo,2jn0eAfXoVqlp7RhcAStSY,gabber,3317,1,https://open.spotify.com/artist/2jn0eAfXoVqlp7RhcAStSY
6163,7721,Marshall Masters,1X0q9PceOgszjWT4Lp8wKL,"belgian dance, gabber",6912,38,https://open.spotify.com/artist/1X0q9PceOgszjWT4Lp8wKL
6164,7722,DJ Spock,6eezHblZn5OE6404EtyPde,,84,5,https://open.spotify.com/artist/6eezHblZn5OE6404EtyPde
6165,7723,DJ Pagan,5VAdaKwzVvnT3uWfd2XmQD,gabber,445,17,https://open.spotify.com/artist/5VAdaKwzVvnT3uWfd2XmQD
6166,7724,DJ Vince,6jq7xco7bOxTa7ihXYoLQB,gabber,1743,25,https://open.spotify.com/artist/6jq7xco7bOxTa7ihXYoLQB
6167,7725,DJ Sim,212eWDnJSJIhfZiTC5yiQi,gabber,2659,30,https://open.spotify.com/artist/212eWDnJSJIhfZiTC5yiQi
6168,7726,DJ Rob,1sdnBnX93VaNXyorAiwXzO,"gabber, happy hardcore",6585,47,https://open.spotify.com/artist/1sdnBnX93VaNXyorAiwXzO
6169,7727,Square Dimensione,1wphMTVD8P70mtjo0OgnLy,gabber,893,13,https://open.spotify.com/artist/1wphMTVD8P70mtjo0OgnLy
6170,7729,Samurai Pizza Cats,6f0FWL5v2c3a5shWKRuiwq,,28567,37,https://open.spotify.com/artist/6f0FWL5v2c3a5shWKRuiwq
6171,7730,GHØSTKID,2ooWmQC4NQUQZ3z00mZQyK,german metalcore,78753,44,https://open.spotify.com/artist/2ooWmQC4NQUQZ3z00mZQyK
6172,7731,Annisokay,7lAi1Cv19DsukgGjbZQxFg,"german metalcore, german post-hardcore, metalcore, trancecore",147225,51,https://open.spotify.com/artist/7lAi1Cv19DsukgGjbZQxFg
6173,7732,While She Sleeps,38LdIuxB548zgHoEY2AN7a,"melodic metalcore, metalcore, uk metalcore",463596,55,https://open.spotify.com/artist/38LdIuxB548zgHoEY2AN7a
6174,7734,Bury Tomorrow,6BD4lgmnh4vy6kkCaZRDWt,"melodic metalcore, metalcore, uk metalcore, uk post-hardcore",304745,53,https://open.spotify.com/artist/6BD4lgmnh4vy6kkCaZRDWt
6175,7735,Callejon,1ce15ppX5OYxPsBVESZG3W,"german metalcore, german post-hardcore, neue deutsche harte",85411,39,https://open.spotify.com/artist/1ce15ppX5OYxPsBVESZG3W
6176,7740,Future Palace,4QnuZOyl4C9d1keyOZXJ21,german post-hardcore,74957,50,https://open.spotify.com/artist/4QnuZOyl4C9d1keyOZXJ21
6177,7745,Heaven Shall Burn,4sy5qWfwUwpGYBnCKnwfcW,"german melodeath, german metalcore, melodic death metal, melodic metalcore, metalcore",271813,46,https://open.spotify.com/artist/4sy5qWfwUwpGYBnCKnwfcW
6178,7749,Can't Swim,62elZbH5Iop8UPcChp7OrU,"alternative emo, anthem emo, dreamo, emo, new jersey indie, pop punk",75858,42,https://open.spotify.com/artist/62elZbH5Iop8UPcChp7OrU
6179,7750,Knuckle Puck,5ABfpj7Z00wfPiv2uW4MFm,"alternative emo, anthem emo, chicago pop punk, easycore, emo, pop punk",222591,50,https://open.spotify.com/artist/5ABfpj7Z00wfPiv2uW4MFm
6180,7751,Microwave,7ptm7G8z8VVvwBnDq8fAmD,"alternative emo, anthem emo, atlanta punk, dreamo, emo, pop punk",128987,51,https://open.spotify.com/artist/7ptm7G8z8VVvwBnDq8fAmD
6181,7752,Hot Mulligan,1lKZzN2d4IqiEYxyECIEHI,"alternative emo, emo, pop punk",244699,61,https://open.spotify.com/artist/1lKZzN2d4IqiEYxyECIEHI
6182,7753,Trophy Eyes,6KPdmtIl0LA5mRFSqseWhI,"alternative emo, anthem emo, aussie emo, pop punk",112637,49,https://open.spotify.com/artist/6KPdmtIl0LA5mRFSqseWhI
6183,7754,Have Mercy,2UvzehEVGcYTPKNwJSZ2kM,"alternative emo, anthem emo, dreamo, emo, pop punk",77768,40,https://open.spotify.com/artist/2UvzehEVGcYTPKNwJSZ2kM
6184,7755,Belmont,6hxiY0CFXTibGUtp8TdCxp,"alternative emo, anthem emo, chicago pop punk, easycore, pop punk",107479,46,https://open.spotify.com/artist/6hxiY0CFXTibGUtp8TdCxp
6185,7756,Balance And Composure,2fgl3me4n9diODTrVfruF3,"alternative emo, anthem emo, dreamo, emo, grungegaze, philly indie, pop punk, progressive post-hardcore",145394,47,https://open.spotify.com/artist/2fgl3me4n9diODTrVfruF3
6186,7758,The Story So Far,6meTcQ79DrfkIuSLPZkpBg,"alternative emo, emo, pop punk",473361,61,https://open.spotify.com/artist/6meTcQ79DrfkIuSLPZkpBg
6187,7759,Mat Kerekes,5rOjuB5uYAoDMHgZM6CFBB,"alternative emo, anthem emo, dreamo, emo",59775,37,https://open.spotify.com/artist/5rOjuB5uYAoDMHgZM6CFBB
6188,7760,Moose Blood,5fEKZRCUa0JApec5Xy095q,"alternative emo, anthem emo, dreamo, emo, kent indie",187647,44,https://open.spotify.com/artist/5fEKZRCUa0JApec5Xy095q
6189,7761,Capstan,3cb9CRWtkBQNjVLQNLP9FE,"alternative emo, anthem emo, easycore, pop punk",64367,42,https://open.spotify.com/artist/3cb9CRWtkBQNjVLQNLP9FE
6190,7762,Free Throw,49b68DLRK5eCbtJf7Xx4Cc,"alternative emo, anthem emo, emo, midwest emo",102104,50,https://open.spotify.com/artist/49b68DLRK5eCbtJf7Xx4Cc
6191,7763,Turnover,0gLjJuczGWhqKVMmVpIT52,"alternative emo, chill dream pop, dreamo, emo",338079,55,https://open.spotify.com/artist/0gLjJuczGWhqKVMmVpIT52
6192,7765,Tiny Moving Parts,5rJVTTK0ucAxQhkUc0nXbH,"alternative emo, anthem emo, emo, midwest emo",155609,43,https://open.spotify.com/artist/5rJVTTK0ucAxQhkUc0nXbH
6193,7766,Arm's Length,1KXSj6uiC8Wtl2wCckVmAD,"alternative emo, pop punk",35907,44,https://open.spotify.com/artist/1KXSj6uiC8Wtl2wCckVmAD
6194,7767,Tigers Jaw,0tLaqkKW7K6tc3QF9SM0M8,"alternative emo, bubblegrunge, dreamo, emo, lo-fi emo, pop punk",218185,49,https://open.spotify.com/artist/0tLaqkKW7K6tc3QF9SM0M8
